,0
7553,264
7554,1097
7555,286
7556,1101
7557,308
7558,1097
7559,341
7560,1089
7561,359
7562,1078
7563,380
7564,1055
7565,407
7566,1037
7567,423
7568,1018
7569,443
7570,987
7571,460
7572,969
7573,473
7574,942
7575,498
7576,920
7577,515
7578,908
7579,529
7580,884
7581,554
7582,862
7583,573
7584,844
7585,595
7586,818
7587,620
7588,791
7589,634
7590,770
7591,648
7592,741
7593,665
7594,710
7595,665
7596,674
7597,663
7598,626
7599,656
7600,579
7601,630
7602,515
7603,610
7604,444
7605,577
7606,374
7607,532
7608,287
7609,498
7610,194
7611,450
7612,108
7613,398
7614,9
7615,358
7616,-91
7617,300
7618,-189
7619,244
7620,-295
7621,203
7622,-390
7623,154
7624,-484
7625,104
7626,-579
7627,63
7628,-659
7629,17
7630,-743
7631,-26
7632,-830
7633,-71
7634,-904
7635,-120
7636,-975
7637,-156
7638,-1051
7639,-197
7640,-1114
7641,-237
7642,-1181
7643,-266
7644,-1249
7645,-307
7646,-1304
7647,-343
7648,-1364
7649,-375
7650,-1420
7651,-418
7652,-1460
7653,-456
7654,-1498
7655,-489
7656,-1530
7657,-529
7658,-1547
7659,-558
7660,-1553
7661,-584
7662,-1548
7663,-617
7664,-1531
7665,-638
7666,-1509
7667,-653
7668,-1474
7669,-674
7670,-1435
7671,-682
7672,-1392
7673,-683
7674,-1339
7675,-688
7676,-1292
7677,-681
7678,-1240
7679,-682
7680,-1181
7681,-683
7682,-1125
7683,-674
7684,-1064
7685,-674
7686,-1002
7687,-670
7688,-943
7689,-664
7690,-873
7691,-661
7692,-802
7693,-649
7694,-735
7695,-631
7696,-653
7697,-611
7698,-573
7699,-580
7700,-493
7701,-542
7702,-400
7703,-500
7704,-314
7705,-443
7706,-229
7707,-385
7708,-140
7709,-323
7710,-54
7711,-250
7712,36
7713,-187
7714,126
7715,-121
7716,204
7717,-45
7718,287
7719,19
7720,371
7721,75
7722,446
7723,132
7724,525
7725,171
7726,601
7727,212
7728,666
7729,244
7730,729
7731,264
7732,782
7733,293
7734,829
7735,304
7736,876
7737,311
7738,905
7739,324
7740,927
7741,325
7742,950
7743,324
7744,958
7745,328
7746,965
7747,322
7748,974
7749,309
7750,976
7751,298
7752,981
7753,280
7754,988
7755,268
7756,996
7757,256
7758,1014
7759,240
7760,1026
7761,237
7762,1038
7763,234
7764,1060
7765,235
7766,1076
7767,247
7768,1096
7769,260
7770,1118
7771,277
7772,1131
7773,304
7774,1143
7775,323
7776,1155
7777,342
7778,1153
7779,367
7780,1150
7781,378
7782,1146
7783,397
7784,1127
7785,417
7786,1113
7787,419
7788,1095
7789,434
7790,1071
7791,445
7792,1054
7793,448
7794,1029
7795,463
7796,1004
7797,471
7798,978
7799,483
7800,947
7801,501
7802,921
7803,517
7804,899
7805,532
7806,869
7807,555
7808,846
7809,567
7810,820
7811,578
7812,783
7813,590
7814,749
7815,584
7816,707
7817,583
7818,657
7819,571
7820,607
7821,544
7822,547
7823,526
7824,478
7825,493
7826,409
7827,450
7828,327
7829,419
7830,239
7831,372
7832,150
7833,325
7834,51
7835,284
7836,-43
7837,232
7838,-137
7839,189
7840,-240
7841,151
7842,-333
7843,104
7844,-424
7845,64
7846,-516
7847,33
7848,-598
7849,-14
7850,-682
7851,-60
7852,-762
7853,-90
7854,-832
7855,-127
7856,-908
7857,-160
7858,-979
7859,-197
7860,-1044
7861,-239
7862,-1112
7863,-272
7864,-1180
7865,-311
7866,-1243
7867,-354
7868,-1307
7869,-391
7870,-1362
7871,-434
7872,-1411
7873,-478
7874,-1458
7875,-519
7876,-1485
7877,-555
7878,-1507
7879,-586
7880,-1525
7881,-624
7882,-1524
7883,-651
7884,-1517
7885,-668
7886,-1507
7887,-688
7888,-1479
7889,-700
7890,-1453
7891,-704
7892,-1421
7893,-707
7894,-1376
7895,-712
7896,-1337
7897,-705
7898,-1292
7899,-707
7900,-1241
7901,-709
7902,-1194
7903,-703
7904,-1140
7905,-713
7906,-1079
7907,-707
7908,-1021
7909,-700
7910,-953
7911,-701
7912,-879
7913,-683
7914,-805
7915,-670
7916,-722
7917,-651
7918,-634
7919,-614
7920,-546
7921,-579
7922,-451
7923,-530
7924,-359
7925,-471
7926,-262
7927,-411
7928,-162
7929,-344
7930,-67
7931,-274
7932,35
7933,-205
7934,134
7935,-137
7936,222
7937,-64
7938,320
7939,3
7940,411
7941,70
7942,494
7943,126
7944,581
7945,164
7946,658
7947,209
7948,725
7949,243
7950,794
7951,263
7952,849
7953,293
7954,897
7955,307
7956,945
7957,316
7958,972
7959,331
7960,993
7961,328
7962,1013
7963,323
7964,1023
7965,318
7966,1027
7967,304
7968,1030
7969,287
7970,1029
7971,269
7972,1029
7973,244
7974,1031
7975,220
7976,1030
7977,203
7978,1035
7979,184
7980,1039
7981,181
7982,1047
7983,175
7984,1061
7985,172
7986,1072
7987,192
7988,1082
7989,201
7990,1097
7991,217
7992,1100
7993,246
7994,1101
7995,262
7996,1102
7997,279
7998,1093
7999,308
8000,1089
8001,320
8002,1082
8003,334
8004,1066
8005,353
8006,1052
8007,357
8008,1034
8009,369
8010,1010
8011,376
8012,990
8013,386
8014,970
8015,402
8016,946
8017,411
8018,929
8019,429
8020,908
8021,452
8022,887
8023,469
8024,869
8025,487
8026,846
8027,511
8028,824
8029,520
8030,802
8031,528
8032,770
8033,537
8034,739
8035,533
8036,704
8037,529
8038,656
8039,512
8040,609
8041,482
8042,551
8043,456
8044,482
8045,420
8046,415
8047,381
8048,334
8049,348
8050,250
8051,301
8052,166
8053,252
8054,70
8055,218
8056,-28
8057,168
8058,-123
8059,125
8060,-224
8061,92
8062,-319
8063,45
8064,-409
8065,9
8066,-504
8067,-26
8068,-594
8069,-74
8070,-683
8071,-107
8072,-771
8073,-141
8074,-852
8075,-178
8076,-932
8077,-203
8078,-1012
8079,-235
8080,-1092
8081,-273
8082,-1173
8083,-301
8084,-1249
8085,-341
8086,-1316
8087,-380
8088,-1386
8089,-407
8090,-1445
8091,-453
8092,-1490
8093,-489
8094,-1531
8095,-519
8096,-1557
8097,-558
8098,-1572
8099,-585
8100,-1582
8101,-614
8102,-1576
8103,-642
8104,-1560
8105,-652
8106,-1539
8107,-664
8108,-1504
8109,-675
8110,-1468
8111,-675
8112,-1425
8113,-679
8114,-1380
8115,-681
8116,-1334
8117,-675
8118,-1282
8119,-677
8120,-1231
8121,-673
8122,-1180
8123,-666
8124,-1119
8125,-670
8126,-1057
8127,-662
8128,-994
8129,-649
8130,-923
8131,-644
8132,-851
8133,-622
8134,-777
8135,-598
8136,-695
8137,-571
8138,-616
8139,-526
8140,-536
8141,-486
8142,-449
8143,-438
8144,-365
8145,-374
8146,-277
8147,-314
8148,-184
8149,-246
8150,-99
8151,-168
8152,-9
8153,-103
8154,83
8155,-27
8156,172
8157,56
8158,265
8159,116
8160,357
8161,181
8162,441
8163,238
8164,528
8165,279
8166,605
8167,327
8168,674
8169,366
8170,740
8171,390
8172,791
8173,422
8174,834
8175,443
8176,871
8177,452
8178,899
8179,467
8180,922
8181,465
8182,937
8183,464
8184,943
8185,457
8186,949
8187,432
8188,950
8189,414
8190,944
8191,385
8192,947
8193,356
8194,951
8195,342
8196,958
8197,319
8198,973
8199,296
8200,982
8201,291
8202,994
8203,283
8204,1012
8205,281
8206,1022
8207,291
8208,1034
8209,297
8210,1052
8211,307
8212,1062
8213,323
8214,1078
8215,334
8216,1089
8217,349
8218,1092
8219,363
8220,1100
8221,358
8222,1098
8223,361
8224,1090
8225,366
8226,1088
8227,360
8228,1076
8229,368
8230,1058
8231,368
8232,1047
8233,364
8234,1029
8235,373
8236,1009
8237,375
8238,992
8239,384
8240,969
8241,400
8242,950
8243,410
8244,932
8245,427
8246,907
8247,443
8248,882
8249,450
8250,859
8251,459
8252,826
8253,461
8254,795
8255,451
8256,754
8257,447
8258,704
8259,431
8260,654
8261,407
8262,589
8263,390
8264,523
8265,356
8266,456
8267,324
8268,375
8269,296
8270,291
8271,254
8272,209
8273,222
8274,115
8275,191
8276,24
8277,150
8278,-64
8279,121
8280,-160
8281,96
8282,-244
8283,53
8284,-327
8285,29
8286,-410
8287,5
8288,-485
8289,-26
8290,-561
8291,-50
8292,-639
8293,-79
8294,-711
8295,-99
8296,-788
8297,-122
8298,-868
8299,-153
8300,-941
8301,-180
8302,-1018
8303,-203
8304,-1091
8305,-240
8306,-1159
8307,-275
8308,-1231
8309,-306
8310,-1289
8311,-350
8312,-1337
8313,-384
8314,-1388
8315,-420
8316,-1418
8317,-456
8318,-1441
8319,-479
8320,-1458
8321,-505
8322,-1454
8323,-528
8324,-1448
8325,-542
8326,-1435
8327,-555
8328,-1405
8329,-563
8330,-1376
8331,-562
8332,-1348
8333,-572
8334,-1310
8335,-578
8336,-1271
8337,-573
8338,-1224
8339,-586
8340,-1172
8341,-589
8342,-1125
8343,-587
8344,-1071
8345,-597
8346,-1011
8347,-590
8348,-953
8349,-587
8350,-887
8351,-585
8352,-819
8353,-567
8354,-749
8355,-555
8356,-671
8357,-534
8358,-596
8359,-497
8360,-522
8361,-463
8362,-435
8363,-419
8364,-354
8365,-364
8366,-271
8367,-308
8368,-184
8369,-244
8370,-102
8371,-174
8372,-8
8373,-113
8374,86
8375,-45
8376,173
8377,27
8378,267
8379,83
8380,356
8381,135
8382,437
8383,179
8384,523
8385,217
8386,597
8387,262
8388,666
8389,292
8390,734
8391,316
8392,788
8393,344
8394,832
8395,355
8396,870
8397,368
8398,897
8399,378
8400,917
8401,367
8402,929
8403,356
8404,932
8405,345
8406,938
8407,318
8408,938
8409,293
8410,933
8411,268
8412,938
8413,236
8414,937
8415,211
8416,939
8417,190
8418,949
8419,168
8420,947
8421,157
8422,949
8423,151
8424,963
8425,152
8426,965
8427,164
8428,970
8429,170
8430,978
8431,183
8432,979
8433,201
8434,986
8435,205
8436,991
8437,222
8438,990
8439,233
8440,995
8441,239
8442,993
8443,250
8444,987
8445,251
8446,988
8447,250
8448,978
8449,261
8450,967
8451,264
8452,959
8453,266
8454,945
8455,281
8456,932
8457,289
8458,921
8459,303
8460,910
8461,327
8462,901
8463,340
8464,889
8465,360
8466,873
8467,376
8468,862
8469,388
8470,841
8471,404
8472,816
8473,410
8474,798
8475,407
8476,762
8477,412
8478,724
8479,403
8480,687
8481,385
8482,635
8483,376
8484,579
8485,351
8486,518
8487,327
8488,443
8489,308
8490,372
8491,276
8492,291
8493,246
8494,203
8495,221
8496,124
8497,189
8498,37
8499,163
8500,-51
8501,139
8502,-126
8503,105
8504,-211
8505,84
8506,-293
8507,57
8508,-365
8509,24
8510,-449
8511,11
8512,-526
8513,-14
8514,-598
8515,-49
8516,-680
8517,-77
8518,-760
8519,-115
8520,-839
8521,-151
8522,-922
8523,-182
8524,-1000
8525,-227
8526,-1076
8527,-267
8528,-1151
8529,-309
8530,-1208
8531,-359
8532,-1265
8533,-396
8534,-1319
8535,-439
8536,-1350
8537,-478
8538,-1378
8539,-502
8540,-1395
8541,-533
8542,-1402
8543,-554
8544,-1406
8545,-564
8546,-1392
8547,-583
8548,-1374
8549,-591
8550,-1357
8551,-591
8552,-1328
8553,-601
8554,-1295
8555,-604
8556,-1264
8557,-596
8558,-1224
8559,-605
8560,-1181
8561,-602
8562,-1137
8563,-596
8564,-1082
8565,-601
8566,-1030
8567,-585
8568,-973
8569,-578
8570,-905
8571,-571
8572,-843
8573,-546
8574,-776
8575,-524
8576,-705
8577,-491
8578,-638
8579,-450
8580,-565
8581,-406
8582,-486
8583,-350
8584,-412
8585,-286
8586,-333
8587,-228
8588,-253
8589,-160
8590,-178
8591,-93
8592,-90
8593,-30
8594,3
8595,45
8596,85
8597,107
8598,169
8599,155
8600,253
8601,217
8602,339
8603,264
8604,418
8605,302
8606,491
8607,354
8608,561
8609,387
8610,618
8611,415
8612,666
8613,451
8614,708
8615,465
8616,743
8617,482
8618,765
8619,495
8620,786
8621,487
8622,796
8623,484
8624,799
8625,474
8626,810
8627,449
8628,812
8629,433
8630,813
8631,411
8632,817
8633,387
8634,819
8635,374
8636,823
8637,357
8638,828
8639,344
8640,830
8641,341
8642,841
8643,337
8644,853
8645,344
8646,857
8647,358
8648,868
8649,365
8650,878
8651,381
8652,882
8653,392
8654,894
8655,396
8656,902
8657,411
8658,906
8659,414
8660,913
8661,408
8662,911
8663,412
8664,915
8665,410
8666,913
8667,398
8668,905
8669,394
8670,902
8671,390
8672,894
8673,383
8674,881
8675,383
8676,878
8677,379
8678,875
8679,384
8680,859
8681,391
8682,854
8683,390
8684,841
8685,398
8686,820
8687,397
8688,810
8689,394
8690,792
8691,397
8692,769
8693,389
8694,745
8695,380
8696,713
8697,371
8698,676
8699,348
8700,635
8701,328
8702,583
8703,310
8704,525
8705,280
8706,462
8707,252
8708,389
8709,232
8710,319
8711,196
8712,244
8713,169
8714,168
8715,146
8716,98
8717,110
8718,18
8719,89
8720,-62
8721,65
8722,-132
8723,36
8724,-206
8725,18
8726,-277
8727,-4
8728,-344
8729,-23
8730,-417
8731,-38
8732,-489
8733,-62
8734,-560
8735,-89
8736,-641
8737,-112
8738,-717
8739,-138
8740,-795
8741,-164
8742,-881
8743,-199
8744,-956
8745,-239
8746,-1026
8747,-276
8748,-1099
8749,-317
8750,-1157
8751,-360
8752,-1207
8753,-394
8754,-1250
8755,-430
8756,-1286
8757,-473
8758,-1316
8759,-500
8760,-1329
8761,-527
8762,-1329
8763,-545
8764,-1332
8765,-557
8766,-1326
8767,-577
8768,-1310
8769,-582
8770,-1293
8771,-591
8772,-1270
8773,-602
8774,-1244
8775,-602
8776,-1213
8777,-603
8778,-1173
8779,-610
8780,-1134
8781,-609
8782,-1090
8783,-606
8784,-1038
8785,-607
8786,-989
8787,-596
8788,-934
8789,-592
8790,-870
8791,-583
8792,-815
8793,-557
8794,-757
8795,-536
8796,-690
8797,-496
8798,-624
8799,-443
8800,-554
8801,-395
8802,-479
8803,-330
8804,-406
8805,-260
8806,-333
8807,-201
8808,-258
8809,-125
8810,-181
8811,-52
8812,-94
8813,18
8814,-11
8815,100
8816,75
8817,172
8818,166
8819,233
8820,250
8821,298
8822,336
8823,358
8824,419
8825,410
8826,490
8827,464
8828,559
8829,505
8830,621
8831,542
8832,672
8833,580
8834,718
8835,599
8836,753
8837,615
8838,777
8839,622
8840,802
8841,612
8842,816
8843,608
8844,824
8845,588
8846,836
8847,559
8848,839
8849,542
8850,842
8851,511
8852,853
8853,482
8854,853
8855,465
8856,862
8857,442
8858,872
8859,429
8860,874
8861,430
8862,883
8863,425
8864,892
8865,427
8866,899
8867,439
8868,916
8869,440
8870,932
8871,454
8872,939
8873,469
8874,958
8875,468
8876,968
8877,474
8878,975
8879,471
8880,995
8881,464
8882,1000
8883,464
8884,1001
8885,455
8886,1011
8887,444
8888,1017
8889,440
8890,1018
8891,425
8892,1026
8893,418
8894,1026
8895,418
8896,1020
8897,407
8898,1020
8899,406
8900,1014
8901,405
8902,1007
8903,394
8904,998
8905,397
8906,987
8907,393
8908,977
8909,381
8910,957
8911,378
8912,938
8913,360
8914,917
8915,343
8916,882
8917,335
8918,846
8919,312
8920,803
8921,289
8922,750
8923,266
8924,695
8925,237
8926,634
8927,214
8928,562
8929,192
8930,493
8931,158
8932,420
8933,130
8934,341
8935,104
8936,274
8937,75
8938,198
8939,58
8940,124
8941,34
8942,59
8943,9
8944,-15
8945,-3
8946,-83
8947,-20
8948,-150
8949,-33
8950,-224
8951,-37
8952,-302
8953,-54
8954,-378
8955,-65
8956,-464
8957,-76
8958,-546
8959,-110
8960,-625
8961,-134
8962,-718
8963,-160
8964,-796
8965,-193
8966,-877
8967,-220
8968,-955
8969,-255
8970,-1017
8971,-291
8972,-1078
8973,-316
8974,-1127
8975,-347
8976,-1164
8977,-378
8978,-1196
8979,-398
8980,-1221
8981,-421
8982,-1232
8983,-438
8984,-1240
8985,-446
8986,-1246
8987,-463
8988,-1241
8989,-470
8990,-1236
8991,-471
8992,-1221
8993,-481
8994,-1204
8995,-483
8996,-1191
8997,-492
8998,-1165
8999,-505
9000,-1142
9001,-506
9002,-1115
9003,-520
9004,-1080
9005,-534
9006,-1047
9007,-535
9008,-1011
9009,-540
9010,-970
9011,-538
9012,-925
9013,-524
9014,-875
9015,-509
9016,-821
9017,-480
9018,-774
9019,-440
9020,-717
9021,-401
9022,-654
9023,-343
9024,-599
9025,-286
9026,-531
9027,-232
9028,-462
9029,-164
9030,-389
9031,-101
9032,-306
9033,-46
9034,-225
9035,29
9036,-139
9037,97
9038,-47
9039,153
9040,44
9041,215
9042,128
9043,270
9044,214
9045,321
9046,292
9047,371
9048,368
9049,407
9050,443
9051,443
9052,500
9053,474
9054,554
9055,490
9056,601
9057,503
9058,636
9059,505
9060,673
9061,492
9062,700
9063,483
9064,719
9065,460
9066,739
9067,433
9068,755
9069,411
9070,764
9071,377
9072,775
9073,350
9074,785
9075,335
9076,792
9077,315
9078,803
9079,306
9080,809
9081,306
9082,821
9083,300
9084,833
9085,307
9086,842
9087,316
9088,861
9089,317
9090,872
9091,332
9092,881
9093,338
9094,895
9095,335
9096,903
9097,343
9098,910
9099,342
9100,922
9101,333
9102,930
9103,331
9104,937
9105,324
9106,948
9107,317
9108,947
9109,315
9110,951
9111,304
9112,957
9113,302
9114,951
9115,304
9116,953
9117,298
9118,954
9119,305
9120,950
9121,310
9122,951
9123,307
9124,949
9125,316
9126,941
9127,316
9128,934
9129,309
9130,917
9131,313
9132,896
9133,306
9134,874
9135,294
9136,842
9137,288
9138,809
9139,273
9140,769
9141,260
9142,712
9143,245
9144,657
9145,217
9146,595
9147,196
9148,521
9149,172
9150,452
9151,141
9152,377
9153,121
9154,297
9155,90
9156,228
9157,60
9158,151
9159,44
9160,74
9161,15
9162,4
9163,-8
9164,-75
9165,-21
9166,-151
9167,-46
9168,-223
9169,-60
9170,-309
9171,-71
9172,-392
9173,-105
9174,-475
9175,-125
9176,-569
9177,-144
9178,-653
9179,-183
9180,-741
9181,-208
9182,-836
9183,-241
9184,-916
9185,-285
9186,-996
9187,-313
9188,-1070
9189,-351
9190,-1124
9191,-394
9192,-1179
9193,-419
9194,-1225
9195,-455
9196,-1252
9197,-489
9198,-1276
9199,-508
9200,-1292
9201,-534
9202,-1300
9203,-552
9204,-1303
9205,-558
9206,-1298
9207,-570
9208,-1285
9209,-572
9210,-1270
9211,-573
9212,-1247
9213,-581
9214,-1227
9215,-583
9216,-1205
9217,-590
9218,-1169
9219,-600
9220,-1140
9221,-605
9222,-1104
9223,-616
9224,-1061
9225,-622
9226,-1023
9227,-625
9228,-974
9229,-635
9230,-926
9231,-626
9232,-884
9233,-611
9234,-833
9235,-601
9236,-779
9237,-566
9238,-735
9239,-530
9240,-679
9241,-500
9242,-617
9243,-446
9244,-564
9245,-394
9246,-498
9247,-347
9248,-434
9249,-283
9250,-364
9251,-226
9252,-285
9253,-171
9254,-212
9255,-98
9256,-132
9257,-38
9258,-48
9259,23
9260,34
9261,100
9262,115
9263,163
9264,193
9265,220
9266,261
9267,278
9268,328
9269,325
9270,389
9271,367
9272,437
9273,401
9274,488
9275,427
9276,525
9277,450
9278,554
9279,457
9280,587
9281,452
9282,602
9283,449
9284,617
9285,431
9286,634
9287,409
9288,640
9289,391
9290,646
9291,366
9292,654
9293,349
9294,659
9295,341
9296,663
9297,324
9298,672
9299,318
9300,674
9301,323
9302,686
9303,324
9304,697
9305,331
9306,707
9307,340
9308,725
9309,345
9310,732
9311,353
9312,744
9313,352
9314,758
9315,348
9316,765
9317,350
9318,777
9319,341
9320,787
9321,333
9322,791
9323,330
9324,795
9325,313
9326,800
9327,300
9328,798
9329,293
9330,801
9331,280
9332,802
9333,273
9334,792
9335,267
9336,795
9337,256
9338,789
9339,259
9340,784
9341,257
9342,784
9343,252
9344,773
9345,254
9346,765
9347,248
9348,755
9349,242
9350,738
9351,242
9352,721
9353,231
9354,703
9355,222
9356,674
9357,214
9358,637
9359,199
9360,599
9361,187
9362,549
9363,173
9364,503
9365,148
9366,445
9367,130
9368,383
9369,104
9370,328
9371,76
9372,261
9373,58
9374,201
9375,33
9376,144
9377,8
9378,79
9379,-2
9380,15
9381,-20
9382,-44
9383,-29
9384,-108
9385,-32
9386,-176
9387,-46
9388,-239
9389,-52
9390,-310
9391,-62
9392,-382
9393,-88
9394,-458
9395,-103
9396,-541
9397,-117
9398,-620
9399,-144
9400,-704
9401,-165
9402,-781
9403,-197
9404,-852
9405,-237
9406,-924
9407,-266
9408,-982
9409,-309
9410,-1034
9411,-353
9412,-1084
9413,-384
9414,-1124
9415,-427
9416,-1152
9417,-462
9418,-1177
9419,-484
9420,-1187
9421,-518
9422,-1189
9423,-538
9424,-1191
9425,-546
9426,-1182
9427,-564
9428,-1173
9429,-570
9430,-1160
9431,-575
9432,-1139
9433,-592
9434,-1120
9435,-598
9436,-1093
9437,-608
9438,-1064
9439,-620
9440,-1034
9441,-623
9442,-995
9443,-637
9444,-954
9445,-646
9446,-919
9447,-645
9448,-875
9449,-649
9450,-830
9451,-640
9452,-794
9453,-625
9454,-742
9455,-611
9456,-695
9457,-579
9458,-651
9459,-542
9460,-593
9461,-509
9462,-540
9463,-459
9464,-489
9465,-412
9466,-425
9467,-368
9468,-361
9469,-307
9470,-295
9471,-253
9472,-220
9473,-199
9474,-148
9475,-133
9476,-73
9477,-79
9478,13
9479,-14
9480,85
9481,61
9482,154
9483,117
9484,225
9485,177
9486,284
9487,236
9488,345
9489,278
9490,399
9491,325
9492,443
9493,363
9494,485
9495,377
9496,517
9497,393
9498,544
9499,398
9500,567
9501,389
9502,584
9503,383
9504,593
9505,363
9506,604
9507,338
9508,612
9509,319
9510,615
9511,293
9512,620
9513,274
9514,624
9515,262
9516,635
9517,248
9518,638
9519,244
9520,641
9521,244
9522,654
9523,244
9524,663
9525,257
9526,676
9527,267
9528,693
9529,272
9530,704
9531,287
9532,719
9533,291
9534,736
9535,296
9536,743
9537,305
9538,756
9539,301
9540,771
9541,300
9542,775
9543,302
9544,786
9545,291
9546,795
9547,288
9548,793
9549,289
9550,801
9551,282
9552,808
9553,285
9554,807
9555,285
9556,812
9557,281
9558,809
9559,285
9560,806
9561,283
9562,809
9563,281
9564,806
9565,288
9566,801
9567,285
9568,797
9569,278
9570,783
9571,274
9572,765
9573,267
9574,748
9575,266
9576,719
9577,257
9578,687
9579,240
9580,652
9581,229
9582,603
9583,209
9584,557
9585,182
9586,507
9587,165
9588,453
9589,139
9590,402
9591,111
9592,344
9593,95
9594,291
9595,69
9596,238
9597,50
9598,181
9599,41
9600,130
9601,22
9602,75
9603,13
9604,12
9605,6
9606,-49
9607,-13
9608,-111
9609,-20
9610,-183
9611,-26
9612,-253
9613,-43
9614,-327
9615,-53
9616,-407
9617,-73
9618,-481
9619,-106
9620,-562
9621,-129
9622,-638
9623,-161
9624,-706
9625,-202
9626,-777
9627,-234
9628,-837
9629,-277
9630,-891
9631,-318
9632,-941
9633,-350
9634,-979
9635,-390
9636,-1009
9637,-424
9638,-1034
9639,-445
9640,-1044
9641,-471
9642,-1056
9643,-493
9644,-1068
9645,-511
9646,-1058
9647,-526
9648,-1056
9649,-534
9650,-1051
9651,-547
9652,-1034
9653,-563
9654,-1018
9655,-574
9656,-994
9657,-592
9658,-967
9659,-607
9660,-941
9661,-618
9662,-910
9663,-635
9664,-872
9665,-643
9666,-838
9667,-645
9668,-798
9669,-651
9670,-754
9671,-640
9672,-716
9673,-628
9674,-666
9675,-614
9676,-626
9677,-581
9678,-582
9679,-549
9680,-523
9681,-517
9682,-480
9683,-468
9684,-424
9685,-428
9686,-360
9687,-382
9688,-296
9689,-322
9690,-226
9691,-274
9692,-153
9693,-215
9694,-80
9695,-148
9696,-4
9697,-96
9698,77
9699,-27
9700,144
9701,54
9702,215
9703,115
9704,282
9705,182
9706,341
9707,244
9708,407
9709,291
9710,450
9711,341
9712,494
9713,380
9714,534
9715,403
9716,558
9717,424
9718,585
9719,432
9720,603
9721,432
9722,610
9723,429
9724,621
9725,410
9726,630
9727,393
9728,627
9729,382
9730,629
9731,362
9732,632
9733,352
9734,623
9735,343
9736,624
9737,331
9738,623
9739,338
9740,621
9741,342
9742,628
9743,341
9744,630
9745,357
9746,635
9747,367
9748,643
9749,370
9750,649
9751,383
9752,652
9753,382
9754,663
9755,381
9756,670
9757,392
9758,676
9759,385
9760,686
9761,375
9762,688
9763,374
9764,699
9765,362
9766,703
9767,354
9768,705
9769,351
9770,714
9771,342
9772,711
9773,341
9774,716
9775,335
9776,721
9777,327
9778,724
9779,329
9780,728
9781,316
9782,732
9783,308
9784,737
9785,311
9786,735
9787,301
9788,733
9789,298
9790,723
9791,301
9792,717
9793,285
9794,703
9795,278
9796,676
9797,271
9798,653
9799,246
9800,617
9801,234
9802,574
9803,217
9804,534
9805,187
9806,484
9807,169
9808,435
9809,145
9810,391
9811,118
9812,337
9813,104
9814,291
9815,84
9816,246
9817,63
9818,193
9819,53
9820,143
9821,36
9822,86
9823,24
9824,22
9825,18
9826,-34
9827,4
9828,-98
9829,-4
9830,-173
9831,-11
9832,-241
9833,-27
9834,-319
9835,-38
9836,-399
9837,-60
9838,-476
9839,-94
9840,-560
9841,-120
9842,-641
9843,-159
9844,-713
9845,-200
9846,-789
9847,-234
9848,-856
9849,-277
9850,-906
9851,-321
9852,-966
9853,-359
9854,-1010
9855,-397
9856,-1043
9857,-431
9858,-1076
9859,-460
9860,-1092
9861,-486
9862,-1110
9863,-500
9864,-1117
9865,-522
9866,-1118
9867,-543
9868,-1116
9869,-556
9870,-1110
9871,-575
9872,-1096
9873,-593
9874,-1079
9875,-606
9876,-1058
9877,-627
9878,-1028
9879,-642
9880,-1002
9881,-654
9882,-972
9883,-676
9884,-936
9885,-681
9886,-898
9887,-684
9888,-858
9889,-688
9890,-816
9891,-675
9892,-778
9893,-664
9894,-732
9895,-649
9896,-687
9897,-618
9898,-641
9899,-589
9900,-583
9901,-559
9902,-533
9903,-520
9904,-468
9905,-480
9906,-400
9907,-436
9908,-339
9909,-387
9910,-264
9911,-338
9912,-187
9913,-281
9914,-114
9915,-222
9916,-38
9917,-157
9918,46
9919,-88
9920,124
9921,-23
9922,202
9923,52
9924,275
9925,130
9926,339
9927,187
9928,410
9929,242
9930,461
9931,297
9932,510
9933,331
9934,558
9935,365
9936,592
9937,394
9938,626
9939,398
9940,649
9941,402
9942,669
9943,405
9944,688
9945,391
9946,700
9947,381
9948,705
9949,372
9950,716
9951,354
9952,723
9953,349
9954,721
9955,343
9956,725
9957,335
9958,727
9959,342
9960,726
9961,346
9962,734
9963,350
9964,736
9965,363
9966,737
9967,373
9968,749
9969,388
9970,749
9971,401
9972,759
9973,407
9974,771
9975,420
9976,770
9977,429
9978,783
9979,430
9980,788
9981,444
9982,787
9983,456
9984,796
9985,458
9986,797
9987,468
9988,795
9989,474
9990,802
9991,476
9992,802
9993,486
9994,802
9995,489
9996,812
9997,491
9998,809
9999,501
10000,809
10001,504
10002,818
10003,507
10004,816
10005,513
10006,815
10007,519
10008,818
10009,524
10010,811
10011,525
10012,803
10013,519
10014,787
10015,516
10016,757
10017,507
10018,733
10019,490
10020,693
10021,476
10022,651
10023,453
10024,612
10025,430
10026,565
10027,408
10028,524
10029,380
10030,475
10031,357
10032,424
10033,335
10034,377
10035,304
10036,331
10037,287
10038,277
10039,273
10040,225
10041,251
10042,175
10043,242
10044,121
10045,236
10046,66
10047,221
10048,-2
10049,212
10050,-77
10051,198
10052,-149
10053,177
10054,-228
10055,163
10056,-310
10057,137
10058,-387
10059,102
10060,-472
10061,71
10062,-554
10063,25
10064,-624
10065,-20
10066,-703
10067,-63
10068,-770
10069,-123
10070,-828
10071,-172
10072,-886
10073,-209
10074,-928
10075,-255
10076,-968
10077,-292
10078,-1001
10079,-321
10080,-1019
